symbol,n,signal,stop_atr,rr,signal_time,entry_time,r_net,reason
MAGICUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.627296969696964,TIME
MBOXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0342803738317756,SL
MEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,2.9620243727598567,TP
MITOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.4971590316573581,TIME
MLNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.054274971687429,SL
MOVEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,2.96289622437972,TP
MOVRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.5724444444444465,TIME
NEARUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,1.6846865248226948,TIME
NEOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.1134465473145837,TIME
NOTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0286092946965557,SL
OMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.042745819831497,SL
ONEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.3974303030303041,TIME
ONUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.022188311365332,SL
OXTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0458688796680498,SL
PIXELUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0322955823293172,SL
PNUTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.1055822903363104,TIME
POPCATUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0295906614785992,SL
RDNTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0448000000000002,SL
RLCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0409502322495023,SL
RSRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,1.3017241791044731,TIME
RUNEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0465891373801917,SL
SONICUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,1.8294222222222176,TIME
SOONUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,2.973672328767124,TP
SPXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0195697996918336,SL
STRKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,2.5658666666666647,TIME
SUIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.034697776715276,SL
THETAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,1.180026966292136,TIME
TIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.028991959798995,SL
TOSHIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,1.6709926888708344,TIME
TRUUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0361411764705883,SL
TSTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.033391142191142,SL
TURBOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0346174949404092,SL
UMAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.1709640695428168,TIME
UNIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,2.9596673139158574,TP
USUALUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0243705765407556,SL
VANAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-0.1559661590524552,TIME
VETUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0385622848773344,SL
VICUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.1757241379310351,TIME
WUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,0.3945894907033134,TIME
XANUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0214971209213053,SL
XLMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,-1.0456061043514129,SL
YGGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,2.967822975119111,TP
ZORAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-29 12:00:00+00:00,2026-01-29 16:00:00+00:00,1.9103702602230488,TIME
1000XECUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9678978723404263,TP
1MBABYDOGEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9810832183908045,TP
AAVEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.976158784425452,TP
AIOTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9809977528089893,TP
ALLOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.983023899371069,TP
ANKRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.974214729672201,TP
API3USDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9751755458515285,TP
APTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.977918936108702,TP
ARBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.976792233009709,TP
ARKMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9807333333333337,TP
ARUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.978919431279621,TP
ATHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9826052104208416,TP
AUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9763200000000007,TP
B3USDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9762130030959755,TP
BANDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9759904761904763,TP
BBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9807672514619883,TP
BICOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9748410119840214,TP
BIOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9793651245551604,TP
BLESSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.98118728606357,TP
BLURUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.97570566695728,TP
BNTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9681998408910104,TP
CAKEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9729531384478407,TP
CELOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9817548387096773,TP
CHRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9790720000000004,TP
COOKIEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.979858333333333,TP
DEGENUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9782720000000005,TP
DOTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.973705747126437,TP
DRIFTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.981462068965517,TP
EGLDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.974034958601656,TP
ENAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.979060869565217,TP
ENSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.977276334287946,TP
EULUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.980346934225196,TP
GRTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.97606998654105,TP
HBARUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.972609072164949,TP
ILVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.976704587155963,TP
IMXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9782671875,TP
INJUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.976761206896552,TP
IOTAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.978468217054264,TP
KASUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.974007687210073,TP
KNCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9660567741935484,TP
KSMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9765593449626206,TP
LAYERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.978986495176849,TP
LDOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.976485185185185,TP
LINKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.972562354040168,TP
MAGICUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.975717647058824,TP
MLNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.969799078341014,TP
MOVEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.977710891089109,TP
MOVRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.972396638655462,TP
NEARUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.976516721311476,TP
NEIROUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9810112676056337,TP
NEOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.970015601659751,TP
OGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9712600469116497,TP
OLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.975353392330384,TP
ONDOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9783768786127167,TP
ORCAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.97088,TP
ORDERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.980542900454775,TP
PENGUUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9814799842084487,TP
PLUMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9785637982195845,TP
POPCATUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.980682288828338,TP
PROMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.982996273291925,TP
RUNEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9706551760378352,TP
SCRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.978034687689509,TP
SEIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9725525333333334,TP
SOLVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9736306997742665,TP
SPXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.985565275459099,TP
SUIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9790579679144384,TP
SUPERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.978151045510455,TP
SUSHIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9757950413223138,TP
TIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9787555990220054,TP
TNSRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.977370810810811,TP
TOSHIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.982042458100559,TP
TRUUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.973983699059561,TP
TURBOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9792257046223227,TP
UMAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,-1.0262011596443756,SL
VETUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.975610725707257,TP
WALUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.978522605363985,TP
WUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.978539024390244,TP
XANUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9788131528046424,TP
XLMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9710401780745688,TP
XRPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.97257869890616,TP
ZECUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.9806539361297,TP
ZKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 08:00:00+00:00,2026-01-31 12:00:00+00:00,2.980178113207548,TP
1000000MOGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,0.9181003344481626,TIME
1000BONKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.978855321336761,TP
1000CATUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,0.6462232209737881,TIME
1000CHEEMSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.978071925526703,TP
1000FLOKIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,1.0324943613348645,TIME
1000LUNCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.97685819041987,TP
1000SATSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.9815696202531647,TP
1000WHYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.97720701754386,TP
1INCHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.975515746421268,TP
4USDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,1.3823157894736853,TIME
A2ZUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.9764178890876565,TP
ACXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,1.0445842811501596,TIME
AEROUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,0.904951413512218,TIME
AEVOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.976178031383738,TP
AIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,0.6348270372710046,TIME
ALGOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,0.4728083507306905,TIME
ALICEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.981151219512195,TP
ALLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.971295906432749,TP
ALPINEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.967937391304348,TP
ALTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,-1.021417142857143,SL
APEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.9797275985663085,TP
APRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,1.8363720340397087,TIME
ARKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-01-31 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.972018563535912,TP
